4.049912670509327461e-01,4.045233963357749429e-01,4.040256415264954493e-01,4.034960969270228737e-01,4.029328026948577057e-01,4.023337561112459992e-01,4.016969247938961263e-01,4.010202616695918154e-01,4.003017213587892753e-01,3.995392774500881594e-01,3.987309399870351267e-01,3.978747723859659691e-01,3.969689069815492966e-01,3.960115584733481242e-01,3.950010347170050395e-01,3.939357445373611877e-01,3.928142024882907979e-01,3.916350306912672052e-01,3.903969580128946459e-01,3.890988168838500072e-01,3.877395380479700671e-01
4.043347873012272942e-01,4.038446883148328892e-01,4.033234503856754083e-01,4.027691209809479700e-01,4.021796980241041930e-01,4.015531423604158934e-01,4.008873922031394588e-01,4.001803793154663502e-01,3.994300465003925438e-01,3.986343657844522159e-01,3.977913565229787007e-01,3.968991025586511290e-01,3.959557675606221183e-01,3.949596077721435061e-01,3.939089815913827120e-01,3.928023556707403441e-01,3.916383074967177413e-01,3.904155246568255522e-01,3.891328011795449626e-01,3.877890314420817108e-01,3.863832021999496491e-01
4.036408318752406355e-01,4.031272930577534108e-01,4.025813088869047984e-01,4.020008819965022462e-01,4.013839710889140489e-01,4.007285047275110368e-01,4.000323971249947208e-01,3.992935656010416778e-01,3.985099491792501447e-01,3.976795275945698704e-01,3.968003398232543555e-01,3.958705011644624849e-01,3.948882179246275825e-01,3.938517988938058934e-01,3.927596630453706328e-01,3.916103432022271513e-01,3.904024857460579589e-01,3.891348467524724519e-01,3.878062851787910659e-01,3.864157538977653905e-01,3.849622894657013239e-01
4.029073925954418378e-01,4.023691422616172408e-01,4.017970898318213857e-01,4.011891961372915372e-01,4.005433848737857683e-01,3.998575578439008127e-01,3.991296121683166054e-01,3.983574590324545639e-01,3.975390433097879539e-01,3.966723631936910910e-01,3.957554888160958462e-01,3.947865787726554943e-01,3.937638935392331896e-01,3.926858049619688651e-01,3.915508013165714951e-01,3.903574878222600963e-01,3.891045829076118512e-01,3.877909109027288248e-01,3.864153921275542691e-01,3.849770315308592150e-01,3.834749071008527466e-01
4.021324337757704592e-01,4.015681426160681577e-01,4.009686446859911935e-01,4.003318632671144517e-01,3.996556926547879529e-01,3.989380149460263758e-01,3.981767187012211773e-01,3.973697189092013637e-01,3.965149774396320992e-01,3.956105229536679424e-01,3.946544691087290890e-01,3.936450298784820445e-01,3.925805309424177936e-01,3.914594163846598085e-01,3.902802503540546142e-01,3.890417138261212382e-01,3.877425971036378427e-01,3.863817891238885416e-01,3.849582649443399340e-01,3.834710729146713626e-01,3.819193230026936003e-01
4.013138998045430728e-01,4.007221848785103013e-01,4.000938143436344463e-01,3.994266795958150151e-01,3.987186526945301623e-01,3.979676047395239724e-01,3.971714259262910662e-01,3.963280465405528141e-01,3.954354578926607133e-01,3.944917319899850505e-01,3.934950386504390552e-01,3.924436588173892404e-01,3.913359930693521838e-01,3.901705647209778305e-01,3.889460174445780738e-01,3.876611079330658516e-01,3.863146946858871944e-01,3.849057244378314979e-01,3.834332179926751571e-01,3.818962572311312420e-01,3.802939748442640266e-01
4.004497222146726765e-01,3.998291525733909113e-01,3.991704396401035693e-01,3.984714501664418096e-01,3.977300428190027048e-01,3.969440881045025460e-01,3.961114896432464949e-01,3.952302058516541372e-01,3.942982708356151944e-01,3.933138131266978310e-01,3.922750708691647992e-01,3.911804022297235561e-01,3.900282901681298431e-01,3.888173412510322891e-01,3.875462788489454913e-01,3.862139317291281015e-01,3.848192196318539482e-01,3.833611377888835325e-01,3.818387424396701424e-01,3.802511392063596674e-01,3.785974757496346488e-01
3.995378263355227055e-01,3.988869303734356442e-01,3.981963716182830293e-01,3.974640011179317312e-01,3.966876747136816039e-01,3.958652743548056185e-01,3.949947302602991872e-01,3.940740427682758451e-01,3.931013024782726295e-01,3.920747071877521694e-01,3.909925742089685463e-01,3.898533469600513057e-01,3.886555952498457756e-01,3.873980093675130632e-01,3.860793888478458724e-01,3.846986274842595366e-01,3.832546966719437287e-01,3.817466293796886179e-01,3.801735069229855712e-01,3.785344502694561464e-01,3.768286169486683712e-01
3.985761378162044344e-01,3.978934124074670065e-01,3.971694817295478019e-01,3.964021918164462033e-01,3.955894079178393641e-01,3.947290368895347012e-01,3.938190497310185556e-01,3.928575028878492637e-01,3.918425567590951841e-01,3.907724898525793411e-01,3.896457072650910125e-01,3.884607426464902757e-01,3.872162535008362716e-01,3.859110104950954079e-01,3.845438822538032042e-01,3.831138177652968491e-01,3.816198288780001113e-01,3.800609753433898952e-01,3.784363544645547583e-01,3.767450967196143141e-01,3.749863678983335613e-01
3.975625894597210608e-01,3.968465108795652951e-01,3.960876722770662606e-01,3.952839270603616395e-01,3.944331635931277447e-01,3.935333281627213520e-01,3.925824471832645712e-01,3.915786470551214649e-01,3.905201700250393038e-01,3.894053845443871120e-01,3.882327890415173122e-01,3.870010086932126891e-01,3.857087856242000234e-01,3.843549638525502465e-01,3.829384710697906757e-01,3.814582998394190905e-01,3.799134909039170727e-01,3.783031209758034308e-01,3.766262967142464668e-01,3.748821556987121384e-01,3.730698742945156576e-01
3.964951288635580884e-01,3.957441654293056277e-01,3.949488874401628213e-01,3.941071695805233865e-01,3.932169381489249993e-01,3.922761939036267798e-01,3.912830330310519411e-01,3.902356645267747726e-01,3.891324223489871503e-01,3.879717710471551895e-01,3.867523041892285685e-01,3.854727357519870945e-01,3.841318855799467635e-01,3.827286608922546018e-01,3.812620364479658019e-01,3.797310362271446027e-01,3.781347192834671467e-01,3.764721718070758727e-01,3.747425065318250037e-01,3.729448696186427603e-01,3.710784542498051786e-01
3.953717272925029169e-01,3.945843535793966406e-01,3.937511251203567597e-01,3.928699529476470387e-01,3.919388166947030405e-01,3.909557864217255152e-01,3.899190412985844012e-01,3.888268834111324179e-01,3.876777452178110095e-01,3.864701897387955998e-01,3.852029033725736240e-01,3.838746821983409219e-01,3.824844135738895701e-01,3.810310555909203756e-01,3.795136173386374767e-01,3.779311428562758812e-01,3.762827011289310852e-01,3.745673836038178051e-01,3.727843096572764914e-01,3.709326394374724001e-01,3.690115927317894062e-01
